iteration,error_rho,error_v,error_T
288,0.000858788,0.00251986,0.000461231
289,0.000864927,0.00250048,0.000450484
290,0.000872068,0.00248196,0.000438138
291,0.000879778,0.00246474,0.000424326
292,0.000887678,0.0024491,0.000409259
293,0.000895449,0.00243517,0.000393231
294,0.000902822,0.00242292,0.00037662
295,0.000909581,0.00241221,0.000359889
296,0.000915548,0.0024028,0.00034359
297,0.000920582,0.00239439,0.00032835
298,0.000924569,0.0023867,0.000314854
299,0.000927419,0.00237944,0.000303809
300,0.00092907,0.00237238,0.000295874
301,0.000929484,0.00236541,0.000291591
302,0.000928657,0.00235847,0.000291294
303,0.000926627,0.00235162,0.000295062
304,0.00092348,0.00234501,0.000302711
305,0.000919363,0.00233885,0.000313843
306,0.000914486,0.0023334,0.000327933
307,0.000909138,0.0023289,0.000344403
308,0.000903678,0.0023256,0.000362694
309,0.000898538,0.00232367,0.000382303
310,0.000894211,0.00232322,0.0004028
311,0.00089123,0.00232427,0.00042383
312,0.000890146,0.00232674,0.000445113
313,0.000891489,0.00233047,0.000466431
314,0.000895734,0.00233525,0.000487624
315,0.000903259,0.00234083,0.000508578
316,0.000914321,0.00234696,0.000529224
317,0.000929027,0.00235342,0.000549526
318,0.000947331,0.00236003,0.000569485
319,0.000969041,0.00236672,0.000589127
320,0.000993841,0.00237346,0.000608512
321,0.00102132,0.00238034,0.000627722
322,0.00105102,0.00238751,0.000646864
323,0.00108244,0.00239515,0.000666067
324,0.0011151,0.00240348,0.000685477
325,0.00114855,0.0024127,0.000705255
326,0.00118239,0.00242296,0.00072557
327,0.00121632,0.00243432,0.000746592
328,0.00125007,0.00244674,0.000768485
329,0.00128348,0.00246006,0.000791398
330,0.00131647,0.002474,0.000815459
331,0.00134902,0.00248817,0.000840764
332,0.00138121,0.00250209,0.000867373
333,0.00141314,0.00251523,0.000895302
334,0.00144498,0.00252703,0.000924523
335,0.00147692,0.00253696,0.000954958
336,0.00150918,0.00254452,0.000986484
337,0.00154197,0.00254932,0.00101894
338,0.00157548,0.00255105,0.0010521
339,0.0016099,0.00254956,0.00108575
340,0.00164535,0.0025448,0.00111959
341,0.00168189,0.00253688,0.00115335
342,0.00171955,0.00252603,0.0011867
343,0.00175825,0.00251257,0.00121932
344,0.00179785,0.00249694,0.00125087
345,0.00183813,0.00247959,0.00128102
346,0.0018788,0.00246102,0.00130941
347,0.00191948,0.00244173,0.0013357
348,0.00195972,0.00242217,0.00135955
349,0.00199902,0.00240272,0.0013806
350,0.00203681,0.0023837,0.00139852
351,0.00207248,0.00236531,0.00141296
352,0.00210539,0.00234767,0.00142358
353,0.00213489,0.00233081,0.00143005
354,0.0021603,0.0023147,0.00143207
355,0.002181,0.00229921,0.00142934
356,0.00219637,0.00228422,0.0014216
357,0.00220584,0.00226953,0.00140866
358,0.00220895,0.002255,0.00139037
359,0.00220531,0.00224044,0.00136668
360,0.00219465,0.00222572,0.00133765
361,0.00217686,0.0022107,0.00130347
362,0.00215196,0.00219527,0.00126447
363,0.00211806,0.00217738,0.00121991
364,0.00207673,0.00215793,0.00117141
