iteration,error_rho,error_v,error_T
379,0.00103486,0.00156647,0.000536256
380,0.00104777,0.00157616,0.000548434
381,0.00106216,0.00158482,0.000560999
382,0.00107815,0.00159216,0.000573889
383,0.00109587,0.00159792,0.000587054
384,0.00111536,0.0016019,0.000600442
385,0.00113661,0.00160391,0.000614003
386,0.00115956,0.00160387,0.000627698
387,0.00118407,0.00160169,0.00064141
388,0.00120996,0.00159741,0.000655055
389,0.00123699,0.00159113,0.000668543
390,0.00126487,0.00158302,0.000681775
391,0.0012933,0.00157335,0.000694637
392,0.00132195,0.0015624,0.000706987
393,0.00135048,0.00155052,0.000718692
394,0.00137854,0.00153807,0.000729614
395,0.00140576,0.00152548,0.000739609
396,0.00143182,0.00151316,0.000748539
397,0.00145637,0.00150147,0.000756285
398,0.00147909,0.00149076,0.000762737
399,0.00149969,0.00148132,0.000767803
400,0.00151795,0.00147341,0.000771412
401,0.00153365,0.0014672,0.000773517
402,0.00154664,0.00146276,0.000774096
403,0.00155681,0.00146007,0.000773159
404,0.00156409,0.001459,0.000770739
405,0.00156846,0.00145932,0.000766902
406,0.00156996,0.00146071,0.000761741
407,0.00156867,0.0014628,0.000755376
408,0.00156471,0.00146517,0.000747936
409,0.00155821,0.00146742,0.000739576
410,0.00154939,0.00146906,0.000730443
411,0.00153845,0.00146971,0.000720696
412,0.00152564,0.00146903,0.000710493
413,0.0015112,0.0014668,0.000699995
414,0.00149537,0.00146287,0.000689356
415,0.0014784,0.00145721,0.00067872
416,0.00146052,0.00144989,0.000668219
417,0.00144195,0.00144107,0.000657985
418,0.00142287,0.00143101,0.000648155
419,0.00140349,0.00142003,0.000638806
420,0.00138397,0.0014085,0.000630034
421,0.00136448,0.00139685,0.000621934
422,0.00134513,0.00138552,0.0006146
423,0.00132607,0.00137493,0.000608123
424,0.00130636,0.00136464,0.000601693
425,0.0012855,0.00135447,0.000594929
426,0.0012655,0.0013463,0.000589691
427,0.00124641,0.00134033,0.000585986
428,0.00122832,0.0013367,0.000583816
429,0.00121131,0.00133548,0.000583171
430,0.00119548,0.0013366,0.000584016
431,0.00118088,0.00133999,0.000586383
432,0.00116768,0.00134556,0.000590272
433,0.00115601,0.00135316,0.000595684
434,0.00114607,0.00136263,0.000602652
435,0.00113809,0.00137378,0.000611186
436,0.00113216,0.00138626,0.000621159
437,0.00112879,0.00140022,0.000633272
438,0.00112839,0.00141567,0.000647793
439,0.00113147,0.00143268,0.000665003
440,0.00113869,0.00145152,0.000685165
441,0.00115061,0.00147243,0.000708785
442,0.00116797,0.00149574,0.000736514
443,0.00119214,0.00151658,0.000760925
444,0.00122004,0.00151977,0.000760684
445,0.00124431,0.00151924,0.000755706
446,0.00126376,0.00151524,0.000746028
447,0.00127749,0.00150808,0.000731838
448,0.00128484,0.00149807,0.000713472
449,0.00128547,0.00148559,0.000691391
450,0.00127922,0.00147107,0.000666166
451,0.00126618,0.00145502,0.000638453
452,0.00124661,0.00143805,0.000608967
453,0.00122092,0.00142081,0.000578457
454,0.00118961,0.00140406,0.000547673
455,0.0011533,0.00138855,0.000517337
456,0.00111271,0.00137503,0.000488125
457,0.00106858,0.00136416,0.000460668
458,0.00102171,0.00135647,0.000435457
459,0.000972911,0.0013523,0.000412887
460,0.000923018,0.00135184,0.000393213
461,0.000872856,0.00135505,0.000376548
462,0.000823213,0.0013617,0.000362836
463,0.000774865,0.00137138,0.000351867
464,0.00072848,0.00138361,0.000343404
465,0.000684708,0.00139783,0.000337079
466,0.000644128,0.00141345,0.000332515
467,0.000607206,0.00142993,0.00032936
468,0.000574276,0.00144677,0.00032728
469,0.000545548,0.00146356,0.000326008
470,0.00052109,0.00147997,0.000325333
471,0.00050081,0.00149576,0.000325088
472,0.00048447,0.00151078,0.000325136
473,0.000471759,0.00152492,0.000325397
474,0.000462281,0.00153811,0.00032582
475,0.000455586,0.00155034,0.00032636
476,0.000451204,0.0015616,0.000326995
477,0.000448743,0.00157195,0.000327707
478,0.000447864,0.00158141,0.000328479
479,0.000448268,0.00159005,0.000329277
480,0.000449735,0.00159794,0.00033009
481,0.000452069,0.00160517,0.000330869
482,0.000455108,0.00161185,0.00033158
483,0.000458753,0.00161812,0.000332198
484,0.000462864,0.00162415,0.000332666
485,0.000467333,0.00163011,0.000332938
486,0.000472043,0.00163623,0.000332956
487,0.000476907,0.0016427,0.000332688
488,0.000481855,0.00164974,0.000332117
489,0.000486815,0.00165754,0.000331226
490,0.000491692,0.00166625,0.000329991
491,0.000496462,0.00167596,0.000328426
492,0.000501091,0.00168674,0.000326544
493,0.000505577,0.00169855,0.000324367
494,0.000509917,0.0017113,0.000321927
495,0.00051413,0.00172486,0.000319266
496,0.000518246,0.00173902,0.00031643
497,0.000522322,0.00175356,0.000313455
498,0.000526381,0.0017682,0.000310399
499,0.000530445,0.00178268,0.000307324
500,0.000534533,0.00179675,0.000304276
501,0.000538651,0.00181023,0.000301304
502,0.000542789,0.00182296,0.00029845
503,0.000546915,0.00183485,0.000295726
504,0.000550981,0.00184586,0.000293142
505,0.000554927,0.00185605,0.0002907
506,0.000558662,0.0018655,0.0002884
507,0.000562116,0.00187434,0.00028623
508,0.000565208,0.00188274,0.000284171
509,0.000567836,0.00189089,0.000282198
510,0.000569943,0.00189894,0.000280274
511,0.000571496,0.00190704,0.000278406
512,0.000572465,0.00191528,0.000276578
513,0.000572834,0.00192368,0.000274791
514,0.000572584,0.00193221,0.000273045
515,0.000571751,0.00194079,0.000271355
516,0.000570371,0.00194931,0.000269747
517,0.00056847,0.00195763,0.000268235
518,0.000566083,0.00196558,0.000266831
519,0.000563248,0.00197304,0.000265561
520,0.000560004,0.00197988,0.000264459
521,0.000556374,0.00198604,0.000263539
522,0.000552365,0.00199144,0.000262819
523,0.000547974,0.00199612,0.000262308
524,0.000543204,0.00200008,0.000262027
525,0.000538043,0.00200339,0.000261986
526,0.000532469,0.00200612,0.000262189
527,0.000526466,0.0020083,0.000262634
528,0.000520016,0.00200995,0.000263322
529,0.000513092,0.00201106,0.000264262
530,0.000505706,0.00201158,0.000265436
