iteration,error_rho,error_v,error_T
306,0.000910228,0.00198557,0.000487985
307,0.000894485,0.00197725,0.000483438
308,0.000879936,0.00197212,0.000478523
309,0.000866633,0.00196996,0.000473199
310,0.000854563,0.00197048,0.000467461
311,0.00084365,0.00197338,0.000461327
312,0.000833767,0.00197836,0.000454845
313,0.000824737,0.00198513,0.000448066
314,0.000816364,0.00199337,0.000441081
315,0.000808433,0.00200277,0.000434011
316,0.000800696,0.00201305,0.000426983
317,0.000792973,0.0020239,0.000420134
318,0.000785097,0.00203501,0.000413611
319,0.00077691,0.00204606,0.000407568
320,0.000768418,0.00205669,0.00040205
321,0.000759511,0.00206653,0.000397267
322,0.000750187,0.00207522,0.000393332
323,0.000740487,0.00208241,0.000390327
324,0.000730493,0.00208781,0.000388304
325,0.000720315,0.00209117,0.000387273
326,0.000710092,0.00209232,0.000387206
327,0.000699957,0.00209118,0.000388031
328,0.000690022,0.00208776,0.000389636
329,0.000680452,0.0020822,0.000391863
330,0.000671361,0.00207473,0.000394558
331,0.000662852,0.00206572,0.000397551
332,0.000655019,0.00205559,0.000400661
333,0.000647944,0.00204483,0.000403721
334,0.000641691,0.00203394,0.000406576
335,0.00063628,0.00202337,0.000409127
336,0.000631776,0.0020135,0.00041125
337,0.000628259,0.00200461,0.000412818
338,0.000625788,0.00199687,0.000413765
339,0.000624411,0.00199031,0.000414058
340,0.000624172,0.00198483,0.0004137
341,0.000625057,0.00198021,0.000412705
342,0.000627069,0.00197617,0.000411113
343,0.000630237,0.0019724,0.000408909
344,0.000634463,0.00196854,0.000406174
345,0.000639589,0.00196431,0.000403029
346,0.00064545,0.00195954,0.000399562
347,0.00065185,0.00195413,0.000395867
348,0.000658565,0.00194813,0.000392031
349,0.000665362,0.00194167,0.000388138
350,0.000672022,0.00193498,0.000384289
351,0.000678318,0.00192835,0.000380588
352,0.000684024,0.00192205,0.00037713
353,0.000688971,0.00191639,0.000374004
354,0.000693025,0.00191164,0.000371288
355,0.000696088,0.00190798,0.000369062
356,0.000698096,0.00190553,0.000367389
357,0.000699037,0.0019043,0.00036634
358,0.000698854,0.00190423,0.000365971
359,0.00069759,0.00190514,0.000366236
360,0.0006953,0.00190684,0.000367109
361,0.000692051,0.00190914,0.000368547
362,0.000687925,0.00191184,0.00037048
363,0.000683022,0.00191476,0.000372822
364,0.000677429,0.00191778,0.000375462
365,0.000671256,0.00192081,0.000378266
366,0.000664682,0.0019238,0.000381117
367,0.000657883,0.00192676,0.000383892
368,0.000651063,0.00192972,0.000386457
369,0.000644473,0.00193267,0.000388671
370,0.000638254,0.00193562,0.000390464
371,0.00063265,0.00193858,0.00039175
372,0.00062792,0.00194154,0.000392463
373,0.000624296,0.00194446,0.000392582
374,0.000621994,0.00194726,0.0003921
375,0.000621299,0.0019498,0.000390974
376,0.000622427,0.00195195,0.000389227
377,0.000625551,0.00195358,0.000386902
378,0.000630788,0.00195456,0.000384068
379,0.000638192,0.00195474,0.000380806
380,0.000647758,0.00195402,0.000377218
381,0.000659405,0.00195234,0.000373448
382,0.00067299,0.00194966,0.000369637
383,0.000688317,0.00194599,0.000365958
384,0.000705168,0.00194141,0.00036258
385,0.000723298,0.00193601,0.000359672
386,0.000742484,0.0019299,0.000357366
387,0.000762469,0.00192319,0.000355781
388,0.000782909,0.00191601,0.000355117
389,0.000803548,0.00190855,0.0003555
390,0.000824147,0.00190098,0.000357022
391,0.000844473,0.00189344,0.000359746
392,0.000864354,0.00188612,0.000363674
393,0.000883565,0.0018791,0.000368777
394,0.000901906,0.00187251,0.000374981
395,0.000919225,0.00186647,0.000382178
396,0.000935388,0.00186108,0.000390231
397,0.000950292,0.00185644,0.000398962
398,0.000963835,0.00185266,0.000408206
399,0.000975937,0.00184986,0.000417787
400,0.00098654,0.00184814,0.000427531
401,0.00099562,0.00184763,0.000437263
402,0.00100316,0.00184842,0.00044682
403,0.00100918,0.00185058,0.000456066
404,0.00101366,0.00185414,0.000464897
405,0.00101663,0.00185906,0.000473203
406,0.00101818,0.00186523,0.000480872
407,0.00101843,0.00187251,0.000487851
408,0.00101749,0.0018807,0.000494104
409,0.00101551,0.00188954,0.000499614
410,0.00101266,0.00189875,0.000504376
411,0.0010091,0.00190802,0.00050841
412,0.00100502,0.00191701,0.000511749
413,0.00100058,0.00192544,0.00051445
414,0.000995912,0.00193291,0.000516554
415,0.000991175,0.0019391,0.000518118
416,0.000986503,0.00194372,0.000519214
417,0.000982017,0.00194652,0.000519914
418,0.000977817,0.00194731,0.00052029
419,0.000973977,0.00194596,0.000520425
420,0.000970556,0.00194237,0.000520394
421,0.000967583,0.00193652,0.00052029
422,0.000963985,0.00192693,0.00051912
423,0.000960111,0.00191414,0.000517415
424,0.000956684,0.00189924,0.000516054
425,0.000953665,0.00188232,0.000515075
426,0.000951009,0.00186348,0.000514506
427,0.000948668,0.00184285,0.000514353
428,0.000946588,0.00182061,0.000514606
429,0.000944622,0.00179684,0.000515048
430,0.000942278,0.00177166,0.00051516
431,0.000939719,0.00174537,0.000515843
432,0.000936912,0.00171825,0.000517094
433,0.000933867,0.00169062,0.000518851
434,0.000930618,0.0016628,0.000521007
435,0.00092723,0.00163514,0.000523388
436,0.000923717,0.00160797,0.000525823
437,0.000920127,0.00158164,0.000528165
438,0.000916502,0.00155643,0.000530245
439,0.000912883,0.00153259,0.000531904
440,0.000909313,0.00151038,0.000533004
441,0.000905808,0.00148997,0.000533435
442,0.000902362,0.00147152,0.000533121
443,0.000898951,0.00145509,0.000532022
444,0.000895533,0.00144071,0.000530141
445,0.000892049,0.00142831,0.000527489
446,0.000888457,0.0014178,0.000524126
447,0.000884737,0.00140899,0.000520114
448,0.000880852,0.0014017,0.000515527
449,0.000876791,0.00139567,0.000510461
450,0.000872562,0.00139064,0.00050503
451,0.000868194,0.00138633,0.000499354
452,0.000863735,0.00138246,0.000493562
453,0.000859247,0.00137876,0.00048779
454,0.000854817,0.00137497,0.000482172
455,0.000850512,0.00137082,0.000476842
456,0.000846429,0.00136617,0.000471939
457,0.000842677,0.00136088,0.000467599
458,0.00083936,0.00135488,0.00046395
459,0.00083659,0.00134816,0.000461101
460,0.000834467,0.00134075,0.000459167
461,0.00083302,0.00133268,0.000458287
462,0.000832308,0.00132394,0.000458536
463,0.000832361,0.00131464,0.00046002
464,0.000833341,0.0013051,0.000462873
465,0.000836245,0.00129319,0.000462172
466,0.000839753,0.00127711,0.000454086
467,0.000840909,0.00126083,0.000445595
468,0.000839775,0.00124465,0.000436913
469,0.000836537,0.00122876,0.000428259
470,0.000831502,0.00121325,0.000419841
471,0.000825089,0.00119822,0.000411828
472,0.000817731,0.00118375,0.000404351
473,0.000809871,0.00116993,0.000397484
474,0.000801935,0.00115689,0.000391261
475,0.0007943,0.00114479,0.000385644
476,0.000787271,0.00113381,0.000380566
477,0.000781089,0.00112413,0.000375941
478,0.00077594,0.0011159,0.000371673
479,0.000771931,0.00110924,0.000367678
480,0.000769105,0.00110419,0.000363896
481,0.00076746,0.00110073,0.000360292
482,0.000766888,0.00109863,0.000356836
483,0.000767228,0.00109763,0.00035353
484,0.000768395,0.00109759,0.000350467
485,0.000770283,0.00109833,0.000347757
486,0.00077278,0.00109968,0.000345534
487,0.000775772,0.00110153,0.00034394
488,0.000779149,0.00110377,0.000343114
489,0.000782802,0.00110635,0.000343177
490,0.00078662,0.00110929,0.000344237
491,0.00079052,0.00111264,0.000346364
492,0.000794431,0.00111648,0.000349583
493,0.000798303,0.00112092,0.000353881
494,0.000802096,0.00112605,0.000359214
495,0.000805802,0.00113196,0.000365491
496,0.000809461,0.0011387,0.000372583
497,0.000813125,0.00114629,0.00038035
498,0.000816891,0.00115471,0.000388633
499,0.000820851,0.00116386,0.0003973
500,0.00082511,0.00117362,0.000406193
501,0.000829778,0.00118378,0.000415165
502,0.000834961,0.00119412,0.000424089
503,0.000840755,0.00120437,0.000432847
504,0.000847234,0.00121423,0.000441331
505,0.000854447,0.00122339,0.000449456
506,0.000862413,0.00123157,0.000457153
507,0.000871114,0.00123848,0.000464369
508,0.000880502,0.00124385,0.000471058
509,0.000890492,0.00124748,0.00047721
510,0.000900969,0.00124921,0.000482813
511,0.00091179,0.00124893,0.000487869
512,0.000922793,0.00124659,0.000492388
513,0.000933817,0.00124219,0.000496382
514,0.000944651,0.00123581,0.000499878
515,0.000955087,0.00122757,0.000502919
516,0.000964943,0.00121767,0.000505544
517,0.000974047,0.00120636,0.000507796
518,0.000982242,0.00119392,0.00050972
519,0.000989398,0.00118064,0.000511357
520,0.000995412,0.00116686,0.000512749
521,0.0010002,0.00115293,0.000513937
522,0.00100372,0.00113918,0.000514946
523,0.00100595,0.00112596,0.000515822
524,0.00100689,0.00111358,0.000516592
525,0.00100659,0.00110233,0.00051728
526,0.0010051,0.00109248,0.000517902
527,0.00100231,0.00108408,0.000518286
528,0.000996837,0.00107597,0.000516995
529,0.000990526,0.00106981,0.000515888
530,0.000983516,0.00106564,0.000514946
531,0.000975968,0.00106342,0.000514146
532,0.000968058,0.00106305,0.00051346
533,0.000959965,0.00106434,0.000512862
534,0.000951875,0.00106702,0.000512324
535,0.000943907,0.00107073,0.00051167
536,0.000936061,0.00107497,0.000510676
537,0.000928655,0.0010796,0.000509999
538,0.000921851,0.00108428,0.000509652
539,0.000915822,0.00108869,0.000509621
540,0.000910729,0.00109254,0.000509872
541,0.000906739,0.0010956,0.000510284
542,0.00090388,0.00109768,0.000510836
